24.9100,24.9100,24.9100,0.2587
35.3200,30.1150,35.3200,0.2784
38.7500,32.9933,38.7500,0.2906
41.1200,35.0250,41.1200,0.3026
42.2300,36.4660,42.2300,0.3069
43.7300,37.6767,43.7300,0.3157
45.6400,38.8143,45.6400,0.3328
47.6300,39.9163,47.6300,0.3434
49.7300,41.0067,49.7300,0.3578
50.9300,41.9990,50.9300,0.3608
52.9900,42.9982,52.9900,0.3815
54.6800,43.9717,54.6800,0.3883
56.2200,44.9138,56.2200,0.3957
57.1600,45.7886,57.1600,0.3991
58.4100,46.6300,58.4100,0.4143
59.0900,47.4088,59.0900,0.4145
60.5800,48.1835,60.5800,0.4232
61.0400,48.8978,61.0400,0.4235
61.4900,49.5605,61.4900,0.4364
62.2800,50.1965,62.2800,0.4387
62.8400,52.0930,62.8400,0.4460
63.3800,53.4960,63.3800,0.4478
64.6400,54.7905,64.6400,0.4589
64.9600,55.9825,64.9600,0.4575
65.1200,57.1270,65.1200,0.4622
65.1600,58.1985,65.1600,0.4650
65.7200,59.2025,65.7200,0.4709
66.0400,60.1230,66.0400,0.4652
66.4900,60.9610,66.4900,0.4716
66.5100,61.7400,66.5100,0.4718
67.5700,62.4690,67.5700,0.4863
67.6300,63.1165,67.6300,0.4820
67.8000,63.6955,67.8000,0.4920
68.5800,64.2665,68.5800,0.4916
68.2900,64.7605,68.5800,0.4872
68.5500,65.2335,68.5800,0.4921
68.2800,65.6185,68.5800,0.4879
69.2500,66.0290,69.2500,0.4999
70.1800,66.4635,70.1800,0.5036
70.3400,66.8665,70.3400,0.5067
70.1700,67.2330,70.3400,0.4936
70.6900,67.5985,70.6900,0.5003
71.6800,67.9505,71.6800,0.5189
71.0700,68.2560,71.6800,0.4993
71.3700,68.5685,71.6800,0.5095
71.9100,68.9060,71.9100,0.5157
71.5000,69.1950,71.9100,0.5087
72.2300,69.5045,72.2300,0.5251
72.1600,69.7880,72.2300,0.5135
71.8300,70.0540,72.2300,0.5129
73.0500,70.3280,73.0500,0.5323
72.6800,70.5805,73.0500,0.5209
73.1900,70.8500,73.1900,0.5306
73.3700,71.0895,73.3700,0.5280
73.3800,71.3440,73.3800,0.5203
73.7600,71.6045,73.7600,0.5358
74.7000,71.9255,74.7000,0.5387
74.3600,72.1810,74.7000,0.5340
74.5600,72.4000,74.7000,0.5389
74.5400,72.6100,74.7000,0.5358
75.1500,72.8590,75.1500,0.5399
75.3500,73.0920,75.3500,0.5415
75.3500,73.2755,75.3500,0.5341
75.9700,73.5205,75.9700,0.5466
76.0600,73.7550,76.0600,0.5400
75.5700,73.9380,76.0600,0.5369
75.9400,74.1600,76.0600,0.5488
76.9000,74.3935,76.9000,0.5596
75.6100,74.5660,76.9000,0.5356
76.2800,74.7885,76.9000,0.5592
76.7300,74.9725,76.9000,0.5496
77.2100,75.1990,77.2100,0.5575
76.2700,75.3530,77.2100,0.5406
77.3600,75.5525,77.3600,0.5676
77.2000,75.7435,77.3600,0.5465
77.2800,75.9195,77.3600,0.5594
77.3800,76.0535,77.3800,0.5550
76.6200,76.1665,77.3800,0.5502
77.5000,76.3135,77.5000,0.5627
77.7500,76.4740,77.7500,0.5586
77.8600,76.6095,77.8600,0.5501
78.0800,76.7460,78.0800,0.5656
77.1900,76.8380,78.0800,0.5482
77.6000,76.9195,78.0800,0.5626
77.4100,76.9870,78.0800,0.5566
77.5000,77.0835,78.0800,0.5591
78.2600,77.1995,78.2600,0.5671
77.3400,77.2215,78.2600,0.5532
78.0200,77.3420,78.2600,0.5699
78.5000,77.4530,78.5000,0.5721
78.5000,77.5415,78.5000,0.5675
77.5500,77.5585,78.5000,0.5535
79.0000,77.6950,79.0000,0.5730
79.1500,77.7845,79.1500,0.5687
77.8100,77.8150,79.1500,0.5533
77.5700,77.8295,79.1500,0.5627
78.6500,77.8930,79.1500,0.5699
77.9600,77.9600,79.1500,0.5558
78.3400,78.0020,79.1500,0.5702
78.3400,78.0315,79.1500,0.5650
77.8600,78.0315,79.1500,0.5650
78.2800,78.0415,79.1500,0.5714
78.8400,78.1240,79.1500,0.5666
77.9900,78.1435,79.1500,0.5585
78.7000,78.2080,79.1500,0.5684
77.6000,78.2130,79.1500,0.5557
78.7200,78.2360,79.1500,0.5774
78.4300,78.2905,79.1500,0.5556
78.6300,78.3210,79.1500,0.5758
78.4500,78.3185,79.1500,0.5629
78.7800,78.3325,79.1500,0.5766
78.6300,78.3865,79.1500,0.5638
79.1400,78.3935,79.1500,0.5756
78.5800,78.3650,79.1500,0.5682
77.6900,78.3590,79.1500,0.5672
78.0800,78.3845,79.1500,0.5618
78.5900,78.3815,79.1500,0.5747
78.4700,78.4070,79.1500,0.5631
79.2500,78.4525,79.2500,0.5746
79.4200,78.5065,79.4200,0.5727
79.9100,78.6090,79.9100,0.5741
80.0100,78.6955,80.0100,0.5776
79.3200,78.7195,80.0100,0.5642
79.3700,78.7885,80.0100,0.5741
78.3800,78.7725,80.0100,0.5620
78.4700,78.8160,80.0100,0.5703
79.5800,78.8590,80.0100,0.5712
79.8600,78.9305,80.0100,0.5774
80.2300,79.0105,80.2300,0.5787
79.8100,79.0785,80.2300,0.5684
79.7400,79.1265,80.2300,0.5792
80.5700,79.2235,80.5700,0.5817
79.1400,79.2235,80.5700,0.5636
