29.9600,29.9600,29.9600,0.3215
38.4000,34.1800,38.4000,0.3659
43.0700,37.1433,43.0700,0.3956
46.9500,39.5950,46.9500,0.4344
51.6000,41.9960,51.6000,0.4772
55.2500,44.2050,55.2500,0.5064
58.7100,46.2771,58.7100,0.5414
61.4300,48.1713,61.4300,0.5601
63.8300,49.9111,63.8300,0.5874
66.0600,51.5260,66.0600,0.6052
68.3800,53.0582,68.3800,0.6278
69.9000,54.4617,69.9000,0.6385
71.0800,55.7400,71.0800,0.6622
73.0800,56.9786,73.0800,0.6730
74.4200,58.1413,74.4200,0.6862
76.0000,59.2575,76.0000,0.7024
76.2700,60.2582,76.2700,0.7025
77.3000,61.2050,77.3000,0.7163
78.3900,62.1095,78.3900,0.7232
78.9900,62.9535,78.9900,0.7267
79.5300,65.4320,79.5300,0.7328
80.0300,67.5135,80.0300,0.7391
80.8800,69.4040,80.8800,0.7474
81.7600,71.1445,81.7600,0.7532
82.1000,72.6695,82.1000,0.7540
82.4200,74.0280,82.4200,0.7553
83.0700,75.2460,83.0700,0.7641
83.1500,76.3320,83.1500,0.7677
83.6000,77.3205,83.6000,0.7694
84.1100,78.2230,84.1100,0.7720
84.3400,79.0210,84.3400,0.7765
84.7900,79.7655,84.7900,0.7799
85.2400,80.4735,85.2400,0.7825
85.4600,81.0925,85.4600,0.7860
85.5900,81.6510,85.5900,0.7894
85.9000,82.1460,85.9000,0.7869
86.0600,82.6355,86.0600,0.7908
86.2400,83.0825,86.2400,0.7943
86.7500,83.5005,86.7500,0.7990
86.9300,83.8975,86.9300,0.7992
87.0400,84.2730,87.0400,0.8004
87.1700,84.6300,87.1700,0.8000
87.3600,84.9540,87.3600,0.8041
87.7000,85.2510,87.7000,0.8064
87.5500,85.5235,87.7000,0.8062
87.9900,85.8020,87.9900,0.8058
88.1100,86.0540,88.1100,0.8089
88.2100,86.3070,88.2100,0.8124
88.3600,86.5450,88.3600,0.8095
88.2800,86.7535,88.3600,0.8113
88.3500,86.9540,88.3600,0.8151
88.6500,87.1470,88.6500,0.8178
88.9100,87.3305,88.9100,0.8181
88.8800,87.5015,88.9100,0.8154
88.8200,87.6630,88.9100,0.8189
88.9000,87.8130,88.9100,0.8186
89.3800,87.9790,89.3800,0.8220
89.2600,88.1300,89.3800,0.8201
89.1800,88.2515,89.3800,0.8188
89.1800,88.3640,89.3800,0.8212
88.9800,88.4610,89.3800,0.8147
89.0100,88.5530,89.3800,0.8236
89.4100,88.6555,89.4100,0.8231
89.5500,88.7480,89.5500,0.8262
89.6100,88.8510,89.6100,0.8225
89.8100,88.9420,89.8100,0.8254
89.8300,89.0280,89.8300,0.8246
89.8100,89.1080,89.8300,0.8277
90.0600,89.1930,90.0600,0.8269
90.1100,89.2845,90.1100,0.8257
90.0700,89.3705,90.1100,0.8270
90.1300,89.4445,90.1300,0.8287
90.1600,89.5070,90.1600,0.8298
89.8500,89.5555,90.1600,0.8213
89.8900,89.6090,90.1600,0.8290
90.2600,89.6770,90.2600,0.8319
90.1600,89.7160,90.2600,0.8233
90.2300,89.7645,90.2600,0.8312
90.0300,89.8070,90.2600,0.8283
90.1300,89.8545,90.2600,0.8313
90.1900,89.9150,90.2600,0.8333
90.4300,89.9860,90.4300,0.8343
90.4600,90.0385,90.4600,0.8353
90.4500,90.0835,90.4600,0.8336
90.4600,90.1260,90.4600,0.8349
90.0400,90.1375,90.4600,0.8257
90.2900,90.1605,90.4600,0.8311
90.2300,90.1815,90.4600,0.8306
90.3800,90.1975,90.4600,0.8349
90.4400,90.2140,90.4600,0.8339
90.4700,90.2340,90.4700,0.8372
90.5800,90.2565,90.5800,0.8364
90.7100,90.2840,90.7100,0.8373
90.2900,90.3060,90.7100,0.8358
90.4300,90.3330,90.7100,0.8339
90.5600,90.3480,90.7100,0.8382
90.6700,90.3735,90.7100,0.8392
90.8100,90.4025,90.8100,0.8376
90.7400,90.4380,90.8100,0.8347
90.7400,90.4685,90.8100,0.8392
90.8700,90.5025,90.8700,0.8386
90.8600,90.5240,90.8700,0.8395
91.0700,90.5545,91.0700,0.8394
90.9100,90.5775,91.0700,0.8377
90.7400,90.5915,91.0700,0.8399
90.5200,90.6155,91.0700,0.8352
90.6000,90.6310,91.0700,0.8386
90.8500,90.6620,91.0700,0.8399
90.8500,90.6855,91.0700,0.8390
90.7100,90.6990,91.0700,0.8400
90.7700,90.7140,91.0700,0.8390
90.8100,90.7255,91.0700,0.8405
90.6800,90.7240,91.0700,0.8401
90.5800,90.7385,91.0700,0.8406
90.6200,90.7480,91.0700,0.8401
90.6000,90.7500,91.0700,0.8396
90.7600,90.7545,91.0700,0.8405
91.0000,90.7640,91.0700,0.8413
91.0400,90.7790,91.0700,0.8416
91.1700,90.8005,91.1700,0.8429
91.1900,90.8165,91.1900,0.8412
90.9900,90.8230,91.1900,0.8397
91.0000,90.8195,91.1900,0.8415
90.8000,90.8140,91.1900,0.8418
90.9500,90.8245,91.1900,0.8361
